entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason,vol_adjustment
2022-02-03 04:00:00,2022-02-03 08:00:00,32426.716523962816,31485.36894327217,short,0.41118357831513386,360.7870666666738,26.279600000000343,TakeProfit,1.0
2022-02-03 12:00:00,2022-02-03 20:00:00,31231.661465218458,30732.423356696938,long,0.4423198160923994,-248.2308509503196,27.40794260276346,StopLoss,1.0
2022-02-04 08:00:00,2022-02-04 12:00:00,30689.784149313098,30199.20794968633,long,0.43934516521920824,-242.2835657713998,26.75128429376597,StopLoss,1.0
2022-02-05 00:00:00,2022-02-05 04:00:00,31305.269740443422,30786.620187700148,long,0.40465858413436023,-235.00200993956173,25.126016264549122,StopLoss,1.0388711318416661
2022-02-05 08:00:00,2022-02-05 20:00:00,29918.92984195342,29014.599887184653,short,0.4129480299958501,349.10478828564936,24.336485002349434,TakeProfit,1.0398272642904343
2022-02-05 20:00:00,2022-02-06 00:00:00,29179.86364815039,28695.427304356806,long,0.4381877683400091,-237.63432497421124,25.360244584507846,StopLoss,1.0411567781415572
2022-02-06 08:00:00,2022-02-06 16:00:00,27738.10642881945,28571.517999542957,long,0.45227883702689664,351.46676452170584,25.467651449881078,TakeProfit,1.035893457078902
2022-02-07 00:00:00,2022-02-07 08:00:00,28246.326305461327,27395.07277164149,short,0.459729741140209,365.7665607532857,25.580005994395542,TakeProfit,1.0368560609555937
2022-02-07 16:00:00,2022-02-08 12:00:00,27247.876600945787,28074.071135531623,long,0.4899456749343769,377.6856898523184,27.10474902243275,TakeProfit,1.0450927001348125
2022-02-09 00:00:00,2022-02-09 08:00:00,27928.195745398447,28391.01914561547,short,0.4990858334134867,-259.09672472165244,28.108122301074935,StopLoss,1.0370898945963
2022-02-09 08:00:00,2022-02-09 12:00:00,27957.066670255095,28798.52758253922,long,0.4863934763825956,381.6755475731691,27.60555079277669,TakeProfit,1.0376485219120437
2022-02-09 20:00:00,2022-02-10 00:00:00,28707.32757368005,29184.85093153051,short,0.4890735820406688,-261.85759424569346,28.313535113681137,StopLoss,1.041238597737552
2022-02-10 08:00:00,2022-02-10 12:00:00,31004.388293979242,30059.320469324834,short,0.4390283254160617,388.10284666057765,26.808697802047483,TakeProfit,1.0483431211810161
2022-02-10 16:00:00,2022-02-11 00:00:00,29816.379901056273,30315.48623538749,short,0.473122195482933,-264.5880052031839,28.449720524960103,StopLoss,1.0482406758804355
2022-02-11 00:00:00,2022-02-11 04:00:00,29785.418098081536,30692.06973562098,long,0.4619667804562046,390.904347644827,27.938590344614834,TakeProfit,1.0490305770661248
2022-02-11 12:00:00,2022-02-12 16:00:00,32145.001144385693,32680.027456670603,short,0.4465474094164808,-267.8620623076306,28.947448587150966,StopLoss,1.0419016214512518
2022-02-13 04:00:00,2022-02-13 12:00:00,32959.74934094628,33508.74724383945,short,0.4247704297395223,-261.43192699648785,28.233851858459403,StopLoss,1.0427316979640306
2022-02-14 00:00:00,2022-02-14 08:00:00,33342.93788953536,32337.85794289078,short,0.41209392484429924,387.12068305358173,27.066656941481583,TakeProfit,1.0370866763169992
2022-02-14 08:00:00,2022-02-14 12:00:00,32987.26957471368,32443.71410581343,long,0.43338197002033146,-263.9237485351516,28.356608607835,StopLoss,1.03288184642783
2022-02-14 20:00:00,2022-02-15 04:00:00,32273.695777265853,33239.34787639994,long,0.4328936212674824,389.66445537120944,28.36017870749004,TakeProfit,1.031722269558644
2022-02-15 12:00:00,2022-02-15 16:00:00,33348.91244032599,33898.729571724834,short,0.4341629511021244,-267.90666304523705,29.19643471061119,StopLoss,1.031422474151269
2022-02-15 16:00:00,2022-02-15 20:00:00,33891.223169135614,32874.14107044456,short,0.41650510083726255,395.81176731004956,27.808114765042905,TakeProfit,1.032640410785248
2022-02-16 04:00:00,2022-02-16 08:00:00,31714.716370769438,32669.071994778555,long,0.45907251458761494,408.5616085010486,29.55682762364895,TakeProfit,1.03743362780252
2022-02-16 08:00:00,2022-02-16 12:00:00,32851.407158164904,33840.4842441013,long,0.45894004890101764,423.3195062850693,30.607579901457413,TakeProfit,1.037958018676888
2022-02-16 16:00:00,2022-02-16 20:00:00,34054.38645062607,34619.46069275555,short,0.45845043946175623,-290.5420900351908,31.483555402412783,StopLoss,1.0385140194918832
2022-02-16 20:00:00,2022-02-17 00:00:00,34472.005577968026,35044.23706198005,short,0.44188832198430783,-283.58082606748394,30.718415810820645,StopLoss,1.0389536807633766
2022-02-17 00:00:00,2022-02-17 04:00:00,35376.79283880289,35964.12370884971,short,0.42023848540409564,-276.7992339768703,29.98019871732551,StopLoss,1.0391043210087827
2022-02-17 04:00:00,2022-02-17 16:00:00,36005.28194451949,36604.2465717929,short,0.40217970734995445,-270.09349743930323,29.20207892950869,StopLoss,1.0413230467076346
2022-02-17 20:00:00,2022-02-18 00:00:00,36919.25438420159,38034.38557576234,long,0.3829033497128105,398.2874688040112,28.699999813838154,TakeProfit,1.0411944199393364
2022-02-18 04:00:00,2022-02-18 12:00:00,38081.629376795645,38712.56737008957,short,0.3862272246655397,-273.345439565927,29.6600094799689,StopLoss,1.0368325611932288
