entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason,vol_adjustment
2021-07-01 20:00:00,2021-07-02 00:00:00,39003.77088846039,39628.41627923908,short,0.34184728885478755,-240.4135333333332,26.880200000000283,StopLoss,1.0
2021-07-02 00:00:00,2021-07-02 04:00:00,39542.81011059352,38394.882333082984,short,0.32908085993791264,352.1132573188426,25.64780285094162,TakeProfit,1.0
2021-07-02 04:00:00,2021-07-02 08:00:00,38492.86254607762,37375.41474636498,short,0.350253668001662,364.81704824309276,26.573142406645225,TakeProfit,1.0
2021-07-02 12:00:00,2021-07-02 20:00:00,36550.47105225974,37609.3381986437,long,0.3821753489760988,376.33087020815225,28.342050980464936,TakeProfit,1.0
2021-07-03 00:00:00,2021-07-03 12:00:00,38506.83632658443,39123.52331035467,short,0.37578946762912646,-260.91714484465314,29.172671519822973,StopLoss,1.0
2021-07-04 00:00:00,2021-07-04 04:00:00,39758.17193374178,38603.99220250525,short,0.35521185481881046,382.1431534563518,27.83516967045238,TakeProfit,1.0
2021-07-04 04:00:00,2021-07-04 08:00:00,38765.80768419248,39386.642094254814,short,0.3774485577754272,-263.83158215087843,29.498529455491433,StopLoss,1.0
2021-07-05 00:00:00,2021-07-05 04:00:00,38573.86854215047,37929.652246676495,long,0.35332834527568613,-254.65074008753274,27.030862408080285,StopLoss,1.0477709366812702
2021-07-05 16:00:00,2021-07-05 20:00:00,40895.5416198544,39647.75081432269,short,0.3248594025465498,379.19132972881044,26.165245859298814,TakeProfit,1.04933928183045
2021-07-05 20:00:00,2021-07-06 08:00:00,39390.7703308571,38197.394379054575,short,0.35191142805764525,392.6584735650415,27.304161843436816,TakeProfit,1.0421520714982437
2021-07-06 08:00:00,2021-07-06 12:00:00,38915.25834891955,38268.25388715204,long,0.3689002741017514,-267.1531421111154,28.473018820022695,StopLoss,1.0427750401693316
2021-07-06 20:00:00,2021-07-07 00:00:00,37778.050573960274,37151.86489001761,long,0.3721681052747955,-260.93286420977165,27.88652466662925,StopLoss,1.0393983120711578
2021-07-07 00:00:00,2021-07-07 04:00:00,37571.21090983558,36947.71857330843,long,0.364849646252161,-254.66916348387738,27.188205061014827,StopLoss,1.040703984154399
2021-07-07 12:00:00,2021-07-07 16:00:00,34822.80247410843,35874.798645232666,long,0.3840286756051055,376.8467902121637,27.149906126318587,TakeProfit,1.0413740453425724
2021-07-07 16:00:00,2021-07-07 20:00:00,35004.86337174729,36064.01782108149,long,0.3952152522660696,390.5064870734551,28.087505808891162,TakeProfit,1.0429546657005497
2021-07-07 20:00:00,2021-07-08 08:00:00,35686.63251517583,36768.88641134976,long,0.40076647774740337,404.69333888448745,29.037743113543982,TakeProfit,1.045264953482234
2021-07-08 20:00:00,2021-07-09 00:00:00,37472.19170142303,38100.80253775765,short,0.3934220649121329,-277.0414567020806,29.73208344517118,StopLoss,1.0506423914603693
2021-07-09 04:00:00,2021-07-09 08:00:00,40552.20639950507,41232.61614454168,short,0.3547986896291468,-270.42563382007114,29.017147870180093,StopLoss,1.0508566233847658
2021-07-09 08:00:00,2021-07-09 12:00:00,41555.170805686015,42251.89391407138,short,0.3382441086591607,-264.0097326835216,28.34724590547493,StopLoss,1.0500312579888254
2021-07-09 12:00:00,2021-07-09 16:00:00,43319.55242231686,44044.879398147255,short,0.31718308744997464,-257.77196982276513,27.71052021812762,StopLoss,1.048527449635369
2021-07-09 16:00:00,2021-07-10 00:00:00,44133.31102766818,42784.01113518576,short,0.30307965226120454,382.60247043305765,26.342871776592858,TakeProfit,1.0513911373920601
2021-07-10 12:00:00,2021-07-10 16:00:00,39840.75646271217,41059.01097535433,long,0.3471646841939674,394.84940093528974,28.085542214001762,TakeProfit,1.053656887687577
2021-07-10 16:00:00,2021-07-10 20:00:00,41198.57938401692,40506.94913014435,long,0.3478800668816882,-269.0281036986995,28.42372472411011,StopLoss,1.0535682977107532
2021-07-11 16:00:00,2021-07-12 00:00:00,38747.93286581231,39930.21117168516,long,0.36182192634834043,399.3067364736059,28.467477637159526,TakeProfit,1.0514526383111844
2021-07-12 04:00:00,2021-07-12 08:00:00,40544.4257755608,41224.78404306227,short,0.3584376815900705,-273.175206046703,29.309165992839276,StopLoss,1.0509865081447405
2021-07-12 08:00:00,2021-07-12 16:00:00,41574.93905596432,40303.63694919812,short,0.3410287706145791,405.62764443549025,27.92295011471292,TakeProfit,1.0515673705709399
2021-07-12 16:00:00,2021-07-13 00:00:00,40837.15789252479,41520.54772534097,short,0.36103668531389527,-276.462953063503,29.734153046331823,StopLoss,1.0479194232025637
2021-07-13 00:00:00,2021-07-13 04:00:00,40357.93806243203,41583.853683383255,long,0.35694949138593113,408.34087649368604,29.249080886920652,TakeProfit,1.046915973220222
2021-07-13 04:00:00,2021-07-13 12:00:00,41691.21166366446,42954.48163652221,long,0.3588712138145446,422.9743258361159,30.376902698811655,TakeProfit,1.0443987272517143
2021-07-13 12:00:00,2021-07-13 16:00:00,42584.39978428628,43294.09162343885,short,0.3643989192423394,-289.90496863744175,31.294029455137572,StopLoss,1.0433257276464434
