entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason,vol_adjustment
2025-02-02 12:00:00,2025-02-02 16:00:00,95627.66165510057,93621.39331357657,long,0.10457225270306128,-229.5901999999997,19.79020000000004,StopLoss,1.0
2025-02-02 16:00:00,2025-02-02 20:00:00,95646.44498422045,93639.7825684515,long,0.1021513115475634,-224.31903400639632,19.335836402395973,StopLoss,1.0
2025-02-03 04:00:00,2025-02-03 08:00:00,97103.72329402051,95066.48717931195,long,0.09830818471387491,-219.16888881826267,18.891904547716585,StopLoss,1.0
2025-02-03 12:00:00,2025-02-03 16:00:00,95482.75211914847,97489.79956869296,short,0.09768174534324983,-214.90179351043318,18.84989565220884,StopLoss,1.0
2025-02-04 12:00:00,2025-02-04 16:00:00,89885.4042799741,87999.60849818024,long,0.1013737453444929,-209.203051341264,18.032869985974482,StopLoss,1.0
2025-02-04 20:00:00,2025-02-05 04:00:00,88038.41200732226,90699.0043802637,long,0.0970728509335649,240.92073623628102,17.35055057724265,TakeProfit,1.0417354971854178
2025-02-05 12:00:00,2025-02-06 00:00:00,91203.41242519497,93198.87005832068,short,0.0961308779765903,-209.55184755349111,17.72675331602758,StopLoss,1.042917045670859
2025-02-06 00:00:00,2025-02-06 04:00:00,91867.97596765318,94668.36943932466,long,0.09257722958314342,241.98365127572356,17.269018074342327,TakeProfit,1.0504772650637857
2025-02-06 08:00:00,2025-02-06 12:00:00,100168.19007059213,97098.00182919012,short,0.0869177892807587,249.7080333186798,17.145941299762985,TakeProfit,1.0539570962259703
2025-02-06 12:00:00,2025-02-06 16:00:00,100064.09040933178,96994.64182321317,short,0.08930682202106624,256.5240094561194,17.59868912718884,TakeProfit,1.0547727685476944
2025-02-06 16:00:00,2025-02-06 20:00:00,95634.87321795899,92701.22845939216,short,0.09598404764265672,263.5058369166768,18.077261356231116,TakeProfit,1.054794231636025
2025-02-07 00:00:00,2025-02-07 08:00:00,91987.53117310602,89961.88761722835,long,0.10276865603374016,-226.87136307615762,18.698697235202815,StopLoss,1.052094556532021
2025-02-09 16:00:00,2025-02-09 20:00:00,88032.39269898018,86089.78442006037,long,0.1047066030023043,-221.63565552334666,18.231741673500295,StopLoss,1.0544029655579712
2025-02-10 04:00:00,2025-02-10 08:00:00,84617.64212885677,82763.95659318197,long,0.10726443080624871,-216.78861579229292,17.954091914359413,StopLoss,1.0463767884134463
2025-02-10 08:00:00,2025-02-10 12:00:00,85188.64691040144,83326.24157726148,long,0.10433540577917663,-211.89688542865366,17.582069270193013,StopLoss,1.0441506858199987
2025-02-10 20:00:00,2025-02-11 00:00:00,84956.89826778627,83095.06732304937,long,0.10197285772982934,-206.99296122306166,17.136739178412455,StopLoss,1.046797102668414
2025-02-11 04:00:00,2025-02-12 16:00:00,83897.18234236546,85721.27485222234,short,0.1019492875615364,-203.25741269451933,17.292480868275184,StopLoss,1.0360639190179468
2025-02-13 00:00:00,2025-02-13 04:00:00,85676.26586553051,87534.5100476504,short,0.0977917172404706,-198.65946884272196,16.938579221104305,StopLoss,1.0334233765010905
2025-02-13 04:00:00,2025-02-13 12:00:00,87086.4855024614,88975.62184303823,short,0.0939848014818962,-194.09726614870078,16.547162207351082,StopLoss,1.0335987237755828
2025-02-13 12:00:00,2025-02-13 16:00:00,87947.52765244202,89853.30132105973,short,0.0910315166517946,-189.67094657272884,16.185479123404207,StopLoss,1.032439557602514
2025-02-13 16:00:00,2025-02-14 12:00:00,89123.97766704294,91045.7182319587,short,0.08822481439704391,-185.4406426396244,15.895437980661264,StopLoss,1.0271005903074095
2025-02-14 16:00:00,2025-02-15 08:00:00,90910.01216887879,93613.14750144674,long,0.08463755592921779,213.1691786476316,15.61758924683316,TakeProfit,1.0254984096171182
2025-02-15 20:00:00,2025-02-16 00:00:00,101182.900324009,98151.28534066198,short,0.0776801071691223,220.0118758970114,15.484300904901364,TakeProfit,1.031026720072826
2025-02-16 00:00:00,2025-02-16 04:00:00,99659.51439087049,96671.8650890365,short,0.08096469995560857,225.9982180641116,15.895911231461394,TakeProfit,1.031587270077967
2025-02-16 04:00:00,2025-02-16 08:00:00,97699.59553589909,99818.20638841309,short,0.08469768529019513,-196.1707358652193,16.72930062659649,StopLoss,1.0332142899566406
2025-02-16 12:00:00,2025-02-16 20:00:00,100216.6727185583,103221.71838310963,long,0.08062363426603376,225.87576017166586,16.40194243985121,TakeProfit,1.0338834260001215
2025-02-16 20:00:00,2025-02-17 00:00:00,101218.61158438379,103414.71782576042,short,0.08199065085251973,-196.83819993620682,16.778019864455793,StopLoss,1.033799418011477
2025-02-17 04:00:00,2025-02-18 04:00:00,103810.77402730551,106065.60823612196,short,0.07801890800101224,-192.29402885458146,16.374326159395626,StopLoss,1.0349959242494893
2025-02-18 16:00:00,2025-02-19 08:00:00,107051.113156907,109370.97419379366,short,0.07410070392887112,-187.94036486890528,16.037029018442553,StopLoss,1.032497121802581
2025-02-20 12:00:00,2025-02-21 16:00:00,114451.44001517384,116945.96950500131,short,0.06731216521118977,-183.48804180251517,15.575860659063364,StopLoss,1.0387376293158102
