entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason,vol_adjustment
2021-03-01 16:00:00,2021-03-01 20:00:00,41069.75467746989,40413.25464895053,long,0.32465091252779477,-239.58686666666674,26.453533333333205,StopLoss,1.0
2021-03-01 20:00:00,2021-03-02 00:00:00,40537.79308885475,39889.796466329404,long,0.3210308994683719,-233.84667999875228,25.8197414169738,StopLoss,1.0
2021-03-02 00:00:00,2021-03-02 04:00:00,39744.53397431579,39109.21759873635,long,0.3195933461606207,-228.24402066462014,25.201134322550043,StopLoss,1.0
2021-03-02 04:00:00,2021-03-02 08:00:00,38793.94110330591,40111.577312879686,long,0.31957988518220887,395.8734120518218,25.216616515687264,TakeProfit,1.0
2021-03-02 08:00:00,2021-03-02 12:00:00,38905.10223739513,40226.51403488825,long,0.33223391576658445,412.72760908622115,26.290206735079476,TakeProfit,1.0
2021-03-02 12:00:00,2021-03-02 16:00:00,40080.87034900874,39440.17763647984,long,0.3362176973969822,-242.14861219376942,26.7363836482759,StopLoss,1.0
2021-03-02 20:00:00,2021-03-03 12:00:00,40839.749327478974,41493.79791295854,short,0.3220644920389472,-237.1625375210234,26.51671206975617,StopLoss,1.0
2021-03-04 00:00:00,2021-03-04 04:00:00,38590.82362785665,39208.855668256765,short,0.33263908874418113,-231.46082915905077,25.879214425648698,StopLoss,1.0
2021-03-04 08:00:00,2021-03-04 12:00:00,40181.63985628649,39539.33634318376,long,0.31178921545728966,-225.11944906048495,24.85614062472209,StopLoss,1.0
2021-03-04 16:00:00,2021-03-05 00:00:00,39423.693681000026,40085.10162998024,short,0.29519085024051384,-218.7118437047519,23.470268889447244,StopLoss,1.0507435747220626
2021-03-05 08:00:00,2021-03-05 12:00:00,40518.855618071306,41198.35451846216,short,0.28048677186899057,-213.51104953649616,22.920596477336225,StopLoss,1.0502792561347885
2021-03-05 12:00:00,2021-03-05 16:00:00,41543.532394056645,42240.71919011996,short,0.2668386431002113,-208.39325465480772,22.35687600588842,StopLoss,1.0510874379210196
2021-03-05 20:00:00,2021-03-06 00:00:00,42695.41213474059,41166.331917112126,short,0.253524837027765,366.3987779830255,21.261034993610103,TakeProfit,1.0507689206134423
2021-03-06 04:00:00,2021-03-07 00:00:00,41138.64171182906,39670.957803700156,short,0.27544648552120743,382.00965416720936,22.25872018292879,TakeProfit,1.0468539496721343
2021-03-07 12:00:00,2021-03-07 16:00:00,40068.005891516295,41484.68334304649,long,0.29694878204994274,396.46367204840726,24.2169717411009,TakeProfit,1.0398062199058418
2021-03-07 20:00:00,2021-03-08 00:00:00,41867.343697842036,42559.49970000113,short,0.29786659029470025,-231.31808428740015,25.147935972260168,StopLoss,1.034440309262317
2021-03-08 00:00:00,2021-03-08 04:00:00,42155.56945628043,42851.45726276534,short,0.2892136361747955,-225.84543418102714,24.585191297823226,StopLoss,1.0328080271782698
2021-03-08 04:00:00,2021-03-08 08:00:00,42795.84982742157,43502.263975934016,short,0.2780918671608566,-220.4468331487089,23.998803600035245,StopLoss,1.032740863136832
2021-03-08 12:00:00,2021-03-08 20:00:00,43862.44301972777,44586.80319343261,short,0.2647084597658192,-215.1575296296441,23.4132637325334,StopLoss,1.0332574080390131
2021-03-08 20:00:00,2021-03-09 00:00:00,43733.582407496804,44453.82100113271,short,0.2599035476490236,-210.1127846435739,22.92021900385841,StopLoss,1.0302215442421163
2021-03-09 08:00:00,2021-03-09 16:00:00,44020.983241947135,44744.13002852146,short,0.2527066320112241,-205.17552169961218,22.431532814674934,StopLoss,1.027460551782081
2021-03-10 04:00:00,2021-03-10 08:00:00,48528.30972064321,49329.58910512251,short,0.2225330340196746,-200.08774765408512,21.776615128488,StopLoss,1.0330726951092017
2021-03-10 08:00:00,2021-03-10 12:00:00,49192.27107424653,50004.00225777882,short,0.2144234492801409,-195.3242073448334,21.27000708358853,StopLoss,1.0323805192526645
2021-03-10 12:00:00,2021-03-10 16:00:00,51220.821859131705,52065.06171338534,short,0.2012509494338909,-190.69045435056051,20.786382132087372,StopLoss,1.0311259846210103
2021-03-10 16:00:00,2021-03-10 20:00:00,52053.70386324782,52913.14882100024,short,0.19294017558657323,-186.0737840434159,20.252322987668787,StopLoss,1.033016044787084
2021-03-10 20:00:00,2021-03-11 00:00:00,52028.65925798315,52891.95335199611,short,0.1874269587016412,-181.46953783253983,19.66495132660148,StopLoss,1.038472502570273
2021-03-11 00:00:00,2021-03-11 04:00:00,54139.705749889305,52222.71633324734,short,0.1756928620449291,318.1142387698482,18.687118349817048,TakeProfit,1.0391950313173606
2021-03-11 12:00:00,2021-03-11 16:00:00,51674.84826722989,50817.49886619483,long,0.19173917248083608,-184.03926250638477,19.651797824981447,StopLoss,1.0404559288766766
2021-03-12 08:00:00,2021-03-12 12:00:00,51648.53715303136,52510.30899257576,short,0.18651996994437703,-180.1653624632521,19.427704852519632,StopLoss,1.0446426727182747
2021-03-13 00:00:00,2021-03-13 20:00:00,48130.11136110354,47324.76828911473,long,0.19440048082068084,-175.11555492091207,18.556474500682658,StopLoss,1.0498915129899673
