entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason,vol_adjustment
2022-06-02 08:00:00,2022-06-02 12:00:00,29043.241348554257,29508.36885875135,short,0.459085581162142,-240.41353333333274,26.8802000000001,StopLoss,1.0
2022-06-02 12:00:00,2022-06-02 20:00:00,29514.965127816806,29987.647294338785,short,0.44088759377498044,-234.6336666323496,26.23396361412944,StopLoss,1.0
2022-06-02 20:00:00,2022-06-03 00:00:00,29671.01453981419,30146.195837669307,short,0.4280250360051231,-228.992755748946,25.603263625548397,StopLoss,1.0
2022-06-03 20:00:00,2022-06-04 04:00:00,29741.56211194192,30217.873229164663,short,0.41674385984601076,-223.48745999721194,24.987726518240066,StopLoss,1.0
2022-06-04 04:00:00,2022-06-04 08:00:00,29671.44616455892,30531.027959946194,long,0.4076858959046304,325.8956747566465,24.543699599124196,TakeProfit,1.0
2022-06-04 16:00:00,2022-06-04 20:00:00,31175.454620484677,31674.72952623173,short,0.40195589226444167,-225.94949207247984,25.26300184767786,StopLoss,1.0
2022-06-04 20:00:00,2022-06-05 00:00:00,31904.767486300476,30936.9449141198,short,0.3673638129691538,332.45721931297845,23.08577108092935,TakeProfit,1.0434476200511007
2022-06-05 20:00:00,2022-06-06 00:00:00,33097.61090340029,33644.926396106355,short,0.370052508828258,-227.23371456970054,24.698243373246022,StopLoss,1.0347255962056436
2022-06-06 00:00:00,2022-06-07 00:00:00,34193.67417676543,34760.03373090344,short,0.3490235005169328,-221.7392586440127,24.0664645075567,StopLoss,1.0365157854777813
2022-06-07 04:00:00,2022-06-07 08:00:00,35681.34844702483,36273.63125448457,short,0.3257253019840701,-216.35905381232908,23.437557492531788,StopLoss,1.0389095662956158
2022-06-07 12:00:00,2022-06-08 20:00:00,38006.78841000722,38635.888119585186,short,0.29939060971106296,-211.2926432756828,22.946097656082443,StopLoss,1.035784120771676
2022-06-08 20:00:00,2022-06-09 00:00:00,37993.197987579355,38623.497044925,short,0.29163579697354197,-206.16193883795358,22.344170917283225,StopLoss,1.0382808442119928
2022-06-10 12:00:00,2022-06-10 20:00:00,42154.25499418911,40872.40755836616,short,0.2546979063544758,305.33714104622345,21.146717123735385,TakeProfit,1.0459039164513442
2022-06-11 00:00:00,2022-06-12 00:00:00,40923.01228645217,40236.595816336565,long,0.2701405873576287,-207.35345261158182,21.92450420260231,StopLoss,1.0526100292971894
2022-06-12 12:00:00,2022-06-13 04:00:00,38156.40912374877,37517.880321736135,long,0.2835424510963489,-202.50689513262427,21.456873514347354,StopLoss,1.0500173366350412
2022-06-13 16:00:00,2022-06-13 20:00:00,35601.44726708907,35006.80413852358,long,0.297267587811291,-197.7576730121425,20.98954457491967,StopLoss,1.0478998758725404
2022-06-13 20:00:00,2022-06-14 00:00:00,35545.14334088016,34954.11706588988,long,0.292059918033646,-193.20509364522715,20.590008215833926,StopLoss,1.0428750907651614
2022-06-14 00:00:00,2022-06-14 08:00:00,34551.82648144374,35599.99213874719,long,0.2925482194193416,286.1162070742623,20.52278962636547,TakeProfit,1.0455803117017288
2022-06-14 08:00:00,2022-06-14 20:00:00,35475.96123430604,34884.3893170132,long,0.29507522224779725,-195.31981104710488,20.76159607636345,StopLoss,1.0460653529878285
2022-06-15 00:00:00,2022-06-15 04:00:00,34419.0927990058,33844.99489080082,long,0.2968203372590285,-190.66610426387157,20.262169530768297,StopLoss,1.0463553617272334
2022-06-15 08:00:00,2022-06-15 12:00:00,33424.42799715755,32866.53242287504,long,0.29816347447277236,-186.10962590603066,19.76554308497395,StopLoss,1.047130644434525
2022-06-15 16:00:00,2022-06-15 20:00:00,33211.86481111313,32658.48609822026,long,0.29348211919795913,-181.73852755602414,19.331770177184374,StopLoss,1.045183779107658
2022-06-15 20:00:00,2022-06-16 04:00:00,32375.561287344077,31840.63757058926,long,0.2965457767770758,-177.67241167353447,19.04304257199701,StopLoss,1.0358661217935312
2022-06-16 04:00:00,2022-06-16 08:00:00,32118.331705151475,31587.6226228418,long,0.29177965730283667,-173.43821568579145,18.588101521972042,StopLoss,1.0359397348252621
2022-06-17 04:00:00,2022-06-17 12:00:00,32747.955495157377,33288.77886455095,short,0.28007191432685263,-169.96447098677382,18.495034608017356,StopLoss,1.033281494733161
2022-06-18 08:00:00,2022-06-18 16:00:00,31232.373630372687,32173.46555490443,long,0.28512596656907024,250.25109342863425,18.07865118382517,TakeProfit,1.0387700139568883
2022-06-19 04:00:00,2022-06-19 08:00:00,32588.03269134143,33128.73580674113,short,0.28321338387984396,-171.7462273707145,18.61186838399029,StopLoss,1.0384333006351563
2022-06-20 16:00:00,2022-06-20 20:00:00,30399.593477537663,29893.684818242196,long,0.29481242307911704,-166.9233651733663,17.7752074697624,StopLoss,1.0438408246489759
2022-06-20 20:00:00,2022-06-21 00:00:00,30671.879995920423,30161.327486437254,long,0.28517685992020886,-162.94598456748588,17.348223088693317,StopLoss,1.0440855283767354
2022-06-21 08:00:00,2022-06-21 12:00:00,29337.65813492244,30227.716658425008,long,0.29061506443089385,241.35381992154612,17.31059523341901,TakeProfit,1.0456600340571813
