entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2021-01-01 16:00:00,2021-01-02 00:00:00,23234.45791351263,21851.31063392122,short,0.645592854192495,863.8429500000024,29.10705000000004,TakeProfit
2021-01-02 00:00:00,2021-01-02 04:00:00,22564.34130528375,22101.997951938487,long,0.722191009457214,-366.1578417051803,32.25762863693171,StopLoss
2021-01-02 04:00:00,2021-01-03 12:00:00,21923.864399822232,23227.676615679662,long,0.7182368662419724,904.0164987604724,32.42950132496996,TakeProfit
2021-01-03 16:00:00,2021-01-03 20:00:00,23656.773090709168,24141.973506799615,short,0.7229452785046008,-385.32922811216326,34.55587817110683,StopLoss
2021-01-04 00:00:00,2021-01-04 04:00:00,23354.549330197857,23833.551136960214,short,0.7075520205841909,-372.3067320712512,33.38803583306749,StopLoss
2021-01-04 16:00:00,2021-01-04 20:00:00,24786.32232844044,25294.689799396754,short,0.6441495538847206,-359.72434124625426,32.259661620241616,StopLoss
2021-01-05 08:00:00,2021-01-05 12:00:00,24297.97660590878,24796.32810609597,short,0.6348887485012633,-347.567181944716,31.169421677144374,StopLoss
2021-01-05 16:00:00,2021-01-05 20:00:00,24854.183665595658,24344.921442287603,long,0.5997043148173791,-334.91166830968336,29.504915618351344,StopLoss
2021-01-06 08:00:00,2021-01-06 12:00:00,24244.807922502932,25686.646649654183,long,0.5940568277172801,826.872018824948,29.66212150644514,TakeProfit
2021-01-06 16:00:00,2021-01-07 08:00:00,26046.21767419807,24495.68633605306,short,0.6005901473667946,900.87887529563,30.354969577715114,TakeProfit
2021-01-07 16:00:00,2021-01-08 04:00:00,25173.15855411663,26670.20629332995,long,0.6751008216828839,975.6586606340979,34.99949820731673,TakeProfit
2021-01-08 04:00:00,2021-01-08 08:00:00,26277.058575219842,26816.001046597597,short,0.7024343292591863,-415.866081115291,37.29438772376932,StopLoss
2021-01-08 12:00:00,2021-01-10 16:00:00,25923.272001057554,24380.059618834595,short,0.6879574805521603,1027.0579491464034,34.60655328460083,TakeProfit
2021-01-10 16:00:00,2021-01-10 20:00:00,24563.02660345487,24059.73018835008,long,0.7887747764158041,-435.33992141233165,38.352404117175965,StopLoss
2021-01-11 00:00:00,2021-01-12 12:00:00,24483.4560202993,25939.487149826502,long,0.7646667986576249,1074.8219120286144,38.55675053279545,TakeProfit
2021-01-12 20:00:00,2021-01-13 00:00:00,26791.11667122838,27340.602474155272,short,0.758979890711202,-458.1335609337814,41.08488628097277,StopLoss
2021-01-13 00:00:00,2021-01-13 04:00:00,27662.763519543372,28230.126799329206,short,0.7102225505372612,-442.6505867698496,39.69639111916908,StopLoss
2021-01-13 04:00:00,2021-01-13 12:00:00,28522.942307406272,29107.947854131173,short,0.6655253997647866,-427.6908715622646,38.35482121355772,StopLoss
2021-01-13 12:00:00,2021-01-14 00:00:00,28789.396754471032,29379.867281905234,short,0.6370819934395691,-413.236731374302,37.05859068920722,StopLoss
2021-01-14 00:00:00,2021-01-14 04:00:00,29126.998648728626,29724.393391014048,short,0.6084166580607562,-399.2710799114066,35.80616726704363,StopLoss
2021-01-14 12:00:00,2021-01-16 00:00:00,29592.34613587136,27830.713770402934,short,0.5786105798680479,986.0735345078406,33.22558999016702,TakeProfit
2021-01-16 00:00:00,2021-01-16 08:00:00,28119.22560089831,28695.950917972732,short,0.6615244360961382,-419.1025177683726,37.58462760834872,StopLoss
2021-01-16 08:00:00,2021-01-16 12:00:00,28049.501906939757,29717.60578534547,long,0.6407565147527635,1031.8337767805558,37.01465059225624,TakeProfit
