entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2021-07-01 16:00:00,2021-07-01 20:00:00,23495.81433372946,23742.63786330529,short,1.2768231640702654,-375.46514999999897,60.31514999999989,StopLoss
2021-07-02 04:00:00,2021-07-02 08:00:00,24647.163221956376,24906.081671603028,short,1.1714778001014987,-361.3677421135477,58.05052631579779,StopLoss
2021-07-02 08:00:00,2021-07-02 12:00:00,25223.15957480515,24226.34030840885,short,1.1017454510900166,1043.7603307560057,54.480761555007334,TakeProfit
2021-07-02 12:00:00,2021-07-02 16:00:00,24491.597556056546,23523.689620641188,short,1.262505732635681,1161.3697418107267,60.61957531472939,TakeProfit
2021-07-02 20:00:00,2021-07-03 00:00:00,23895.321252962145,24838.708536029095,long,1.4398170745285415,1288.1370298521124,70.16808820077217,TakeProfit
2021-07-03 00:00:00,2021-07-03 08:00:00,24436.037309803447,24179.58109823706,long,1.566101006711203,-477.7733000421793,76.13696893071993,StopLoss
2021-07-03 08:00:00,2021-07-03 12:00:00,24983.831890206242,23996.47085390529,short,1.474392835041007,1383.5418300967272,72.21620742405742,TakeProfit
2021-07-03 12:00:00,2021-07-03 20:00:00,23967.2633785393,24219.039480330855,short,1.7101079741035197,-512.9681001239579,82.40378076152108,StopLoss
2021-07-03 20:00:00,2021-07-04 00:00:00,24092.302830540495,23839.454112333973,long,1.6373571342753435,-492.48505683659175,78.48140418876724,StopLoss
2021-07-06 08:00:00,2021-07-06 20:00:00,23560.539866779276,23808.04333807979,short,1.6116035101443609,-475.2168380843405,76.3393749635161,StopLoss
2021-07-06 20:00:00,2021-07-07 00:00:00,23667.597453856426,24601.99420133468,long,1.544077226562354,1368.248761144863,74.53197721024483,TakeProfit
2021-07-07 04:00:00,2021-07-07 20:00:00,24865.63770420095,23882.94770213093,short,1.6347597838808579,1526.7698684625184,79.69222694335265,TakeProfit
2021-07-08 08:00:00,2021-07-08 12:00:00,23803.58506691194,23553.7664416347,long,1.900119414685914,-564.6698430689224,89.98462302949471,StopLoss
2021-07-08 20:00:00,2021-07-09 00:00:00,22510.257249409588,22274.012099577034,long,1.9340358536640978,-543.5209726314957,86.61438260109023,StopLoss
