entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2024-04-01 20:00:00,2024-04-02 12:00:00,65854.40603327246,63251.83990683752,short,0.45555038465979764,1126.785599999997,58.81439999999954,TakeProfit
2024-04-02 20:00:00,2024-04-03 00:00:00,63544.41124141143,62877.51264543282,long,0.5253075156080159,-416.73723137138023,66.41038675538384,StopLoss
2024-04-03 08:00:00,2024-04-04 08:00:00,62153.23814321,61500.93990889702,long,0.5169504609213326,-401.12895722515384,63.923084338885246,StopLoss
2024-04-04 08:00:00,2024-04-04 12:00:00,63240.726857846785,62577.015429473686,long,0.48903230198045916,-386.10526780878763,61.52894014075249,StopLoss
2024-04-05 04:00:00,2024-04-05 08:00:00,65669.69239887048,66359.55251752061,short,0.4533056474510874,-372.56709008468533,59.849602349302856,StopLoss
2024-04-05 16:00:00,2024-04-05 20:00:00,65628.24878499914,66317.67353848556,short,0.43656111035951584,-358.5784942483143,57.60245835695091,StopLoss
2024-04-06 04:00:00,2024-04-07 12:00:00,69219.5591225411,69946.7105911234,short,0.39837014316962843,-345.1151214353486,55.439686790215646,StopLoss
2024-04-08 00:00:00,2024-04-08 04:00:00,68057.21544547284,68772.15649372753,short,0.38996100765748354,-332.15725135164416,53.35811975855118,StopLoss
2024-04-09 00:00:00,2024-04-09 16:00:00,71615.06345710918,72367.37969872612,short,0.3566734053754201,-319.6859041314146,51.35470831466462,StopLoss
2024-04-09 20:00:00,2024-04-10 04:00:00,74561.85867243036,77505.56085281791,long,0.3297145656606319,920.4426426608371,50.13884317990034,TakeProfit
2024-04-10 04:00:00,2024-04-10 08:00:00,76624.85089212155,77429.79495074328,short,0.35687454470236385,-342.24222602595705,54.978181594456295,StopLoss
2024-04-10 08:00:00,2024-04-10 20:00:00,77357.86819175142,78170.51259710576,short,0.3402204935598375,-329.392223152841,52.91394247454734,StopLoss
2024-04-11 08:00:00,2024-04-11 12:00:00,79517.20063229275,80352.52882493498,short,0.31855441622763636,-317.0246931053511,50.927208339717346,StopLoss
2024-04-12 04:00:00,2024-04-12 08:00:00,78467.05003784905,81564.92917334335,long,0.3106970548325743,912.7804590054137,49.72146461994524,TakeProfit
2024-04-12 12:00:00,2024-04-12 16:00:00,81097.43706663228,81949.36564301726,short,0.33438569338381235,-339.3932459060544,54.520518178079826,StopLoss
2024-04-12 16:00:00,2024-04-13 04:00:00,82233.02559471315,78983.17642321007,short,0.31738638823883725,980.2900627802898,51.1678280840514,TakeProfit
2024-04-13 08:00:00,2024-04-13 12:00:00,77868.25104622883,77051.02375149867,long,0.3729442074993851,-362.5564319458269,57.776246165817945,StopLoss
2024-04-13 16:00:00,2024-04-13 20:00:00,76951.46414113612,79989.50794542818,long,0.3632529178222451,1046.5690103445797,57.009266036304005,TakeProfit
2024-04-13 20:00:00,2024-04-14 00:00:00,77788.29282335758,80859.37462402374,long,0.3997073310453054,1164.1212742341245,63.412635731955966,TakeProfit
2024-04-14 04:00:00,2024-04-14 08:00:00,81569.96765532474,82426.86016554393,short,0.4239907864109539,-432.84767327416097,69.53314399667191,StopLoss
2024-04-14 08:00:00,2024-04-14 12:00:00,85345.1251085243,86241.67564778935,short,0.3900207735538255,-416.59575161685854,66.92241676260358,StopLoss
2024-04-14 12:00:00,2024-04-14 16:00:00,86992.6485584468,87906.50633155328,short,0.36826772135234365,-400.9540329798386,64.40971323779094,StopLoss
2024-04-14 16:00:00,2024-04-15 04:00:00,88243.23450388869,84755.86187629499,short,0.349417408976843,1158.0998116580543,60.44889601249892,TakeProfit
2024-04-15 16:00:00,2024-04-15 20:00:00,86317.59122200862,85411.68810213364,long,0.3974626876092821,-428.31866964051903,68.2559809013787,StopLoss
2024-04-16 04:00:00,2024-04-16 08:00:00,81514.68988261187,80659.19321229386,long,0.4051179711741961,-412.27662992236213,65.69955449684947,StopLoss
2024-04-16 08:00:00,2024-04-16 12:00:00,80820.20815714958,79972.00007254031,long,0.3932956450021047,-396.83542097941205,63.238875247008615,StopLoss
2024-04-17 00:00:00,2024-04-17 04:00:00,80676.59597273763,79829.89509800376,long,0.37923922377403235,-381.97253958722854,60.87035708436162,StopLoss
