entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2024-03-01 16:00:00,2024-03-02 20:00:00,29632.64858441636,30802.54555052912,long,0.5061984235823058,561.607800000001,30.59220000000002,TakeProfit
2024-03-03 08:00:00,2024-03-03 16:00:00,30125.530200475245,30743.40482488699,short,0.525879929567184,-356.9376152309665,32.009751263967,StopLoss
2024-03-04 04:00:00,2024-03-04 08:00:00,30603.708454800915,31231.39051520888,short,0.5001683145609837,-344.8746354669592,30.92795723254142,StopLoss
2024-03-04 16:00:00,2024-03-04 20:00:00,31673.843796439352,30422.093489604067,short,0.46693711754730916,555.4937821948844,28.994897967743597,TakeProfit
2024-03-05 08:00:00,2024-03-06 08:00:00,30761.389771702045,31975.849439888843,long,0.507874777869016,584.9307727825474,31.862661428702047,TakeProfit
2024-03-06 08:00:00,2024-03-06 12:00:00,31438.94138744696,32083.754075303495,short,0.5248373332000166,-371.760853592505,33.33908208434674,StopLoss
2024-03-07 00:00:00,2024-03-07 12:00:00,32534.610060692157,33201.89491303695,short,0.4900224359932396,-359.1969111482935,32.212362300908445,StopLoss
2024-03-07 12:00:00,2024-03-10 00:00:00,32681.269638023216,33971.526163332375,long,0.4713370588083352,576.7297830131181,31.415932734363498,TakeProfit
2024-03-10 04:00:00,2024-03-10 16:00:00,33979.36423945255,32636.499764709384,short,0.47879024660909564,611.0553870702445,31.895025954630672,TakeProfit
2024-03-11 00:00:00,2024-03-11 08:00:00,32710.123235062587,32039.892809976158,long,0.5253899883205448,-386.15136538189074,34.019010173657996,StopLoss
2024-03-11 16:00:00,2024-03-12 20:00:00,31241.02827004952,32474.424066151078,long,0.5315556220753658,621.7501627595225,33.86830690238243,TakeProfit
2024-03-13 00:00:00,2024-03-13 04:00:00,32590.87768935693,33259.31659076564,short,0.5381557878764112,-395.1619268194793,35.437663184634104,StopLoss
2024-03-13 04:00:00,2024-03-13 08:00:00,33345.79152960536,34029.713713877565,short,0.5081968606210759,-381.80712720373975,34.240020247496865,StopLoss
2024-03-13 08:00:00,2024-03-14 12:00:00,34448.92130123528,33087.49993141046,short,0.47529836235765244,614.9813971450759,32.09995041137311,TakeProfit
2024-03-14 20:00:00,2024-03-15 00:00:00,31560.96800122989,30914.283766884688,long,0.5480182982508109,-388.6323747682387,34.23758115675312,StopLoss
2024-03-15 00:00:00,2024-03-15 04:00:00,30370.538202698648,29748.245874925353,long,0.550304354222636,-375.5338062214712,33.08362864848697,StopLoss
2024-03-15 04:00:00,2024-03-15 12:00:00,29257.596693827756,30412.68661130008,long,0.5519844597182754,604.6546149305705,32.93706909141741,TakeProfit
2024-03-15 12:00:00,2024-03-15 16:00:00,29555.94932810749,30722.81820758118,long,0.5770994000816221,638.6124897356744,34.78684058250549,TakeProfit
2024-03-15 20:00:00,2024-03-16 00:00:00,31074.04302595434,31711.37164841666,short,0.5797327160051404,-405.87901226257907,36.3987589746821,StopLoss
2024-03-16 00:00:00,2024-03-16 16:00:00,31599.836453768337,32247.949099435125,short,0.5508199660390206,-392.16202054572216,35.1686350700822,StopLoss
2024-03-18 20:00:00,2024-03-19 00:00:00,33145.341627880465,33825.15258466829,short,0.5073888813786878,-378.90860505743416,33.980084143883,StopLoss
2024-03-19 00:00:00,2024-03-19 04:00:00,33169.60851247783,33849.917183068756,short,0.48988262546981387,-366.10309888443595,32.83170120547602,StopLoss
2024-03-19 12:00:00,2024-03-19 16:00:00,35509.897585250306,36238.205584723786,short,0.4421319497720322,-353.7303645887634,31.722128746985568,StopLoss
2024-03-19 16:00:00,2024-03-20 20:00:00,37098.542601866815,37859.43371063111,short,0.40889651303782915,-341.77577631375914,30.650055138552595,StopLoss
2024-03-21 08:00:00,2024-03-21 20:00:00,39446.60189341374,40255.65169824765,short,0.37156054870889377,-330.22520249476565,29.614213077853112,StopLoss
2024-03-22 16:00:00,2024-03-22 20:00:00,41743.290380046245,42599.445265740986,short,0.3392512452071894,-319.06498915417393,28.613378092014123,StopLoss
2024-03-23 08:00:00,2024-03-23 16:00:00,43603.79279601678,44498.106586263086,short,0.3137998985720017,-308.28194376099333,27.646367090160123,StopLoss
2024-03-23 20:00:00,2024-03-24 00:00:00,44568.866534472945,45482.973987094985,short,0.2966295503808139,-297.8633196359043,26.712036964877456,StopLoss
2024-03-24 04:00:00,2024-03-24 08:00:00,44400.11871412669,45310.76514895343,short,0.2876940024393482,-287.7968008833689,25.809283240941053,StopLoss
2024-03-24 20:00:00,2024-03-25 00:00:00,46100.78468109752,47046.311774906826,short,0.2677167589597408,-278.07048783296284,24.93703876971184,StopLoss
2024-03-25 04:00:00,2024-03-26 08:00:00,47527.48588065851,45649.19963865488,short,0.2509042232639478,447.89152671074845,23.378423906532454,TakeProfit
2024-03-26 16:00:00,2024-03-28 04:00:00,45982.45468308526,47797.841993973474,long,0.2739454495297898,471.6264074217132,25.690685530233907,TakeProfit
2024-03-28 08:00:00,2024-03-28 12:00:00,47765.49315598919,45877.800866464495,short,0.2785300213760137,499.69650506685576,26.08246868579436,TakeProfit
2024-03-28 12:00:00,2024-03-29 00:00:00,46055.78340224022,44235.65884218368,short,0.3051444910757991,527.8490463808405,27.55193619217464,TakeProfit
2024-03-29 00:00:00,2024-03-29 04:00:00,44984.100064307124,44062.37585398947,long,0.33001531954007624,-333.5698109998994,29.386701204094358,StopLoss
2024-03-29 12:00:00,2024-03-29 16:00:00,41674.554473107506,43319.865883705796,long,0.34421693577317286,537.0875332157406,29.256518933039256,TakeProfit
2024-03-29 16:00:00,2024-03-30 04:00:00,42281.83720871341,43951.12414171342,long,0.3583268784059973,567.2507880094114,30.89958785640346,TakeProfit
2024-03-30 16:00:00,2024-03-30 20:00:00,43401.04350167703,44291.198903896424,short,0.36869147908078803,-360.52409441244475,32.33138255642188,StopLoss
2024-03-31 04:00:00,2024-03-31 08:00:00,44730.889170658294,45648.31970754849,short,0.3456405420799451,-348.33990684084335,31.238718749419984,StopLoss
