entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2025-08-01 20:00:00,2025-08-02 16:00:00,100596.50762860598,94607.99752947506,short,0.05964421769144811,345.53717999999986,11.642819999999993,TakeProfit
2025-08-02 20:00:00,2025-08-06 08:00:00,95068.63684803143,90270.04740312704,long,0.06529306103255147,-325.41592351880297,12.101330022503676,StopLoss
2025-08-06 12:00:00,2025-08-09 04:00:00,89275.85717840008,94585.09240479955,long,0.0673426494452446,345.15628319931204,12.381683474451204,TakeProfit
2025-08-09 04:00:00,2025-08-09 16:00:00,94348.80915456236,99115.78273709663,short,0.06591674637482757,-326.9759450516463,12.752556436232007,StopLoss
2025-08-09 20:00:00,2025-08-10 16:00:00,98235.17040959386,103198.50239453859,short,0.06131185940498048,-316.6613858675698,12.35027302639581,StopLoss
2025-08-10 16:00:00,2025-08-11 00:00:00,101509.39817579645,107546.16208531108,long,0.05746250327634746,334.87471011257793,12.012855816442544,TakeProfit
2025-08-11 00:00:00,2025-08-12 08:00:00,106615.89919658058,112002.6675034878,short,0.056594832448009245,-317.23593091807504,12.372681152414303,StopLoss
2025-08-12 08:00:00,2025-08-13 00:00:00,108969.55655829304,114475.24340340079,short,0.05362568755290352,-307.2286235479459,11.98238102806682,StopLoss
2025-08-13 12:00:00,2025-08-13 20:00:00,114591.15089175539,120380.86879056133,short,0.049386276118218754,-297.5369998411102,11.604393044086427,StopLoss
2025-08-13 20:00:00,2025-08-15 08:00:00,118918.44547333106,112916.03693806467,long,0.04608795546330244,-287.32351454613763,10.68477730023418,StopLoss
2025-08-15 12:00:00,2025-08-18 20:00:00,113328.58355351776,120068.23441744548,long,0.04684002696906191,304.7531149801825,10.932313248253152,TakeProfit
2025-08-19 04:00:00,2025-08-19 08:00:00,122512.08845630389,128702.01172555864,short,0.044821420058960004,-288.70092369298317,11.259772708984922,StopLoss
2025-08-19 12:00:00,2025-08-24 16:00:00,131778.86490425203,123934.06907650188,short,0.04035506929467478,306.2579660610948,10.31931317033792,TakeProfit
2025-08-25 16:00:00,2025-08-27 00:00:00,124740.37011377214,132158.67992443818,long,0.044105208277026825,315.85551315483184,11.330586108105603,TakeProfit
2025-08-27 20:00:00,2025-08-28 08:00:00,130848.84874708886,138630.42978207825,long,0.043494561601489456,326.7355726030162,11.720883080311795,TakeProfit
2025-08-28 08:00:00,2025-08-28 16:00:00,133536.22498441883,140283.1427517566,short,0.04408732279621482,-309.5255043413769,12.071962853240217,StopLoss
2025-08-28 20:00:00,2025-08-29 12:00:00,144203.50938515348,151489.39169683837,short,0.039538145621983094,-299.7614248063946,11.691148982366435,StopLoss
2025-08-29 12:00:00,2025-08-30 20:00:00,147358.23745724806,156121.63183883062,long,0.03747114917813365,317.0027187241446,11.371739454953866,TakeProfit
2025-08-30 20:00:00,2025-08-31 04:00:00,155790.5762896291,163661.8951566626,short,0.036663861612546755,-300.3053068540372,11.712361204892881,StopLoss
2025-08-31 04:00:00,2025-08-31 12:00:00,161351.2119348709,169503.48191788024,short,0.03428360332206436,-290.83208135315556,11.342891081290766,StopLoss
2025-08-31 16:00:00,2025-08-31 20:00:00,169297.58091522907,177851.34119097103,short,0.03164369902828098,-281.6576917347648,10.985076009120753,StopLoss
2025-08-31 20:00:00,2025-09-01 00:00:00,171682.34682039698,180356.59739349753,short,0.030219805226009994,-272.7727111268183,10.63854832611409,StopLoss
2025-09-01 00:00:00,2025-09-01 00:00:00,177707.9041632463,181907.92742102625,short,0.028274169787996326,-128.9200097846689,10.167839080665214,EndOfMonth
